epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.5759526575312894,0.2080474689412201,1.5971778290612357,0.20212765957446807,4.53672041850057e-06
2,1.549452896679149,0.21453736324865566,1.6138146491277785,0.20364741641337386,6.134878807017452e-06
3,1.5355091571807862,0.2228815130725014,1.5481606835410708,0.30775075987841943,8.758734988920854e-06
4,1.5265709007487578,0.2380864083070647,1.5818863823300315,0.2621580547112462,1.2349610748042607e-05
5,1.5174003306557151,0.2388281105136288,1.5399041800271898,0.4331306990881459,1.6827202070206887e-05
6,1.503927389313193,0.2564435379195253,1.5020862704231626,0.4506079027355623,2.2091375010067598e-05
7,1.4926859673331765,0.26608566660485816,1.6416946763084048,0.22264437689969604,2.8024405021652177e-05
8,1.470501178853652,0.287038753940293,1.4614966540109544,0.46656534954407297,3.449360967367756e-05
9,1.4553547943339629,0.29797886148711294,1.4457007192430043,0.4399696048632219,4.1354315873302006e-05
10,1.4342844486236572,0.32171333209716296,1.4156310501552762,0.49240121580547114,4.845309524124756e-05
11,1.4064838717965518,0.34860003708511034,1.3594905819211687,0.5790273556231003,5.56311952844639e-05
12,1.4111481512294095,0.3530502503244947,1.403464981487819,0.5091185410334347,6.272808963381629e-05
13,1.3868061500437119,0.36139440014834046,1.4170184646333968,0.4688449848024316,6.958506795158647e-05
14,1.3821519977906171,0.37659929538290376,1.406278031212943,0.4817629179331307,7.604878522642596e-05
15,1.3736337689792408,0.3777118486927499,1.3732532546633767,0.5615501519756839,8.197469108163388e-05
16,1.3525138532414156,0.3999629148896718,1.3890607811155773,0.5326747720364742,8.723026240593516e-05
17,1.3596518011654124,0.39384387168551827,1.4040109855788094,0.4673252279635258,9.169796701430319e-05
18,1.3594375540228452,0.3829037641386983,1.5580832560857136,0.46504559270516715,9.527789206144043e-05
19,1.3438765904482672,0.4031151492675691,1.5983673220589047,0.3943768996960486,9.788997842778441e-05
20,1.3369806934805477,0.4051548303356203,1.353126877830142,0.5820668693009119,9.947581110968081e-05
21,1.3196275725084192,0.4274058965325422,1.3114717801411946,0.5980243161094225,9.999998577645062e-05
22,1.3167453807943008,0.43482291859818284,1.3278940007800148,0.5600303951367781,9.989483950707562e-05
23,1.311834826188929,0.4400148340441313,1.3235692098027183,0.5729483282674772,9.958466546159943e-05
