epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.7426486706592628,0.20470980901168181,1.4233064509573436,0.24848024316109424,4.536422029440215e-06
2,1.3136978988816752,0.22492119414055256,1.315189554577782,0.24164133738601823,6.133698593024646e-06
3,1.237945823979801,0.24105321713332098,1.2426400851635706,0.30547112462006076,8.756129093427661e-06
4,1.1999831707519892,0.27962173187465234,1.233318003870192,0.36246200607902734,1.2345099801853757e-05
5,1.1575691417829526,0.3024290747264973,1.1327155856859117,0.4810030395136778,1.6820393928677308e-05
6,1.1385942203758737,0.33172631188577784,1.036468744277954,0.506079027355623,2.2081984542321077e-05
7,1.1025436210209096,0.36584461338772484,1.0517148872216542,0.4870820668693009,2.80122702629912e-05
8,1.0672521753424018,0.3929167439273132,1.0083789271967751,0.5729483282674772,3.447870376146088e-05
9,1.0378280476000181,0.4151678101242351,1.0524730185667674,0.506838905775076,4.133675431354308e-05
10,1.027717961714818,0.4240682366030039,0.9583649017981121,0.5501519756838906,4.843313819443979e-05
11,1.0020446082544046,0.45763026145002783,1.0653517601035891,0.4490881458966565,5.560924471068949e-05
12,0.9984228610992432,0.4379751529760801,1.0976229806741078,0.4696048632218845,6.270468129475357e-05
13,0.98399132349082,0.4583719636565919,0.9532490393945149,0.5714285714285714,6.956085842612424e-05
14,0.9885482601160128,0.4505840904876692,0.9502855759291422,0.5706686930091185,7.6024534252676e-05
15,0.9686317309825379,0.4756165399592064,0.992107154358001,0.5585106382978723,8.195123968672042e-05
16,0.9723106880159773,0.4767290932690525,0.8846537116028014,0.6109422492401215,8.720850742172312e-05
17,0.9552048610512321,0.47543111440756536,0.9183222374745778,0.5828267477203647,9.167883269819578e-05
18,0.9503279733939989,0.49267569071017986,0.8794145974374953,0.6854103343465046,9.526229964292741e-05
19,0.9325069510019742,0.5093639903578713,0.923197864776566,0.587386018237082,9.78788144804628e-05
20,0.9175241152210348,0.5147413313554607,0.9564146399497986,0.5691489361702128,9.946989570250149e-05
21,0.9050930488039051,0.5249397366957167,0.8486062678552809,0.6732522796352584,9.999999640190652e-05
22,0.8882229060110961,0.5334693120712034,0.7960170585484732,0.6998480243161094,9.98960511351771e-05
23,0.881642232632496,0.5570183571296125,0.8596591424374354,0.6117021276595744,9.958707311350674e-05
24,0.8606138151778272,0.5612831448173559,0.8353517885719027,0.6732522796352584,9.907433199386204e-05
25,0.8578607023820369,0.5733358056740219,0.8247048521325702,0.6390577507598785,9.835993473948625e-05
26,0.8540118417796299,0.5707398479510477,0.823490288285982,0.6656534954407295,9.744681696193536e-05
27,0.8437257726516949,0.5833487854626368,0.8062216824009305,0.6854103343465046,9.633873085802044e-05
28,0.8300472032388991,0.5970702762840719,0.8854714326915287,0.6367781155015197,9.504022979122623e-05
29,0.826799529191305,0.6068978305210458,0.7731308497133709,0.729483282674772,9.355664958096376e-05
30,0.7999300674573909,0.6289634711663267,0.8361198490574246,0.6458966565349544,9.1894086576544e-05
31,0.7967323523301345,0.6245132579269423,0.7696907640922637,0.7196048632218845,9.005937260597072e-05
32,0.7852242874675954,0.6410161320229928,0.805264148683775,0.6884498480243161,8.806004690249393e-05
33,0.7645394340069336,0.6614129427035046,0.7768189296835945,0.708966565349544,8.590432512428323e-05
34,0.7752146184797117,0.6486185796402745,0.774285818139712,0.723404255319149,8.360106559452616e-05
35,0.7699475242541387,0.6619692193584276,0.8866200134867713,0.6618541033434651,8.115973290067812e-05
36,0.7329503350709317,0.6912664565177081,0.8143043283905301,0.6588145896656535,7.859035900244236e-05
37,0.7334432277453722,0.6840348600037085,0.827783085051037,0.6998480243161094,7.590350200829567e-05
38,0.7276793277475255,0.6827368811422214,0.6766115334771928,0.8047112462006079,7.311020278995603e-05
39,0.7209682337631135,0.6962729464120155,0.7998777670519692,0.682370820668693,7.022193961307244e-05
40,0.6962822679231858,0.7237159280548859,0.7968127819753829,0.6770516717325228,6.725058097056917e-05
41,0.7039205431938171,0.7168551826441684,0.7522589152767545,0.7188449848024316,6.420833681246273e-05
42,0.6882822975604492,0.7170406081958094,0.7318079634791329,0.7348024316109423,6.110770837255809e-05
43,0.6762051271969045,0.7378082699796031,0.7957023666018531,0.6937689969604863,5.796143679819752e-05
44,0.6686197191300477,0.7446690153903208,0.7713313556852794,0.7165653495440729,5.4782450794153225e-05
