epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.6348206792357405,0.21750417207491193,1.379661208107358,0.20896656534954408,4.536422029440215e-06
2,1.275931695509239,0.22733172631188578,1.2282660319691612,0.4065349544072948,6.133698593024646e-06
3,1.2276552894411707,0.2390135360652698,1.3064092099666595,0.24924012158054712,8.756129093427661e-06
4,1.1926172164064892,0.2633042833302429,1.1713475017320543,0.34802431610942247,1.2345099801853757e-05
5,1.1531614252096096,0.2996476914518821,1.062690821431932,0.5022796352583586,1.6820393928677308e-05
6,1.123705079216929,0.33395141850547005,1.0664318218117668,0.48936170212765956,2.2081984542321077e-05
7,1.0811058388659234,0.37289078435008344,0.8840880798442023,0.6831306990881459,2.80122702629912e-05
8,1.0627899381536,0.3847580196551085,0.953885155064719,0.5980243161094225,3.447870376146088e-05
9,1.0532279727021618,0.3843871685518264,0.9474419802427292,0.6193009118541033,4.133675431354308e-05
10,1.030085265283754,0.41553866122751715,1.062976979074024,0.4521276595744681,4.843313819443979e-05
11,1.0101259509487266,0.4290747264973113,1.1040098468462627,0.41185410334346506,5.560924471068949e-05
12,1.0033558060431622,0.43890228073428517,0.8066104920137496,0.7226443768996961,6.270468129475357e-05
13,0.9934216670736054,0.44761728166141296,0.9502053807179133,0.601063829787234,6.956085842612424e-05
14,0.9960193231966369,0.45114036714259226,0.904099947639874,0.60790273556231,7.6024534252676e-05
15,0.9874916016702822,0.4635638791025403,0.9962760891233172,0.4908814589665654,8.195123968672042e-05
16,0.981243188564594,0.45763026145002783,0.9026557327735991,0.5957446808510638,8.720850742172312e-05
17,0.9625932965758284,0.48766920081587245,1.1371946306455702,0.34802431610942247,9.167883269819578e-05
18,0.9747305985033159,0.45763026145002783,0.9824188855432329,0.5759878419452887,9.526229964292741e-05
19,0.9446933597502624,0.49712590394956424,1.0086983541647594,0.5220364741641338,9.78788144804628e-05
20,0.9497440834722576,0.4919339885036158,0.9553235655739194,0.5273556231003039,9.946989570250149e-05
21,0.9376461572901031,0.505840904876692,1.00899757090069,0.4749240121580547,9.999999640190652e-05
22,0.9362004582698529,0.5139996291488967,0.8742429230894361,0.6139817629179332,9.98960511351771e-05
23,0.9281923975464861,0.5191915445948452,1.008271180448078,0.5455927051671733,9.958707311350674e-05
24,0.9078117351560198,0.5236417578342295,1.0664788094304858,0.48024316109422494,9.907433199386204e-05
25,0.9122467566524032,0.5269794177637679,0.8449533716553733,0.64209726443769,9.835993473948625e-05
26,0.9081850545646171,0.5342110142777675,0.8300083038352785,0.6747720364741642,9.744681696193536e-05
27,0.8894529564846196,0.5451511218245875,0.886502511444546,0.5919452887537994,9.633873085802044e-05
28,0.899169215789208,0.5427405896532542,0.7877942068236214,0.6930091185410334,9.504022979122623e-05
29,0.8745055593682464,0.5622102725755609,1.1119047076929183,0.47112462006079026,9.355664958096376e-05
30,0.8804595967721657,0.5670313369182274,1.0288871143545424,0.5227963525835866,9.1894086576544e-05
31,0.8580519475880459,0.574077507880586,0.9200203390348525,0.5759878419452887,9.005937260597072e-05
32,0.8539734867197522,0.5820508066011496,0.841523486233893,0.6322188449848024,8.806004690249393e-05
33,0.8439752149158681,0.6009642128685333,0.8943705814225333,0.601063829787234,8.590432512428323e-05
34,0.8366735397711308,0.6017059150750973,0.8082631010384786,0.6930091185410334,8.360106559452616e-05
35,0.828437376304491,0.6007787873168923,0.8688779601028987,0.6314589665653495,8.115973290067812e-05
36,0.8172888678206495,0.6221027257556091,0.7983648840870176,0.6778115501519757,7.859035900244236e-05
37,0.8051858978158624,0.6384201743000185,0.9569298185053325,0.5501519756838906,7.590350200829567e-05
38,0.809691196715338,0.6246986834785834,0.8012725412845612,0.6952887537993921,7.311020278995603e-05
39,0.7850370093210209,0.6532542184312998,0.8181169402031672,0.6633738601823708,7.022193961307244e-05
40,0.7810305018396773,0.6586315594288893,0.7913209441162291,0.6861702127659575,6.725058097056917e-05
41,0.7775100483696842,0.6603003893936584,0.9144563511723564,0.5881458966565349,6.420833681246273e-05
42,0.7737863769192668,0.6643797515297608,0.899156663389433,0.5995440729483282,6.110770837255809e-05
43,0.7546146582569596,0.6814389022807343,0.8427427531707854,0.6512158054711246,5.796143679819752e-05
44,0.7557531101463815,0.677730391247914,0.8719295405206227,0.6474164133738601,5.4782450794153225e-05
45,0.7530820676560938,0.6799554978676061,0.9448617285206204,0.5896656534954408,5.158381349580618e-05
46,0.7474485237217514,0.677730391247914,0.9319909030482882,0.5896656534954408,4.837866878992085e-05
47,0.7391759407590832,0.700537734099759,0.8351891934871674,0.6496960486322189,4.518018730359506e-05
48,0.7357966074576745,0.6931207120341183,0.90045066177845,0.6306990881458967,4.20015122833283e-05
49,0.7114368049350716,0.7155572037826813,0.8544003580297742,0.6595744680851063,3.885570558660246e-05
50,0.727385141087707,0.7077693306137586,0.8206972756556102,0.6648936170212766,3.575569400790785e-05
51,0.6979023800093747,0.7340997589467829,0.8249636313744954,0.6854103343465046,3.2714216159771694e-05
52,0.6931542757700181,0.7311329501205266,0.8524549220289502,0.6512158054711246,2.9743770127066922e-05
53,0.682628057764832,0.7407750788058595,0.8490955332914988,0.6595744680851063,2.685656210970062e-05
54,0.680776356239996,0.7433710365288336,0.7946500678857168,0.6960486322188449,2.4064456264720333e-05
55,0.6751141322435007,0.7478212497682181,0.8127605233873639,0.7044072948328267,2.13789259539479e-05
56,0.6730880973607125,0.7504172074911923,0.7989903809059233,0.6983282674772037,1.88110065974747e-05
57,0.6688315381665202,0.7550528462822177,0.8673977972496123,0.6519756838905775,1.6371250326753486e-05
58,0.6631363189432042,0.7663638049323197,0.8061504165331522,0.6884498480243161,1.4069682623626738e-05
59,0.6553547666270352,0.7682180604487299,0.8018722200677508,0.7120060790273556,1.1915761123471305e-05
60,0.6618947926357653,0.7650658260708325,0.8148369292418162,0.6983282674772037,9.918336751746059e-06
61,0.6528893268319982,0.770628592620063,0.7707363125823793,0.7226443768996961,8.085617353640578e-06
62,0.6458119168084049,0.7836083812349341,0.7736936488321849,0.7173252279635258,6.425133966278776e-06
63,0.6400475168721915,0.782124976821806,0.7697205664146514,0.7302431610942249,4.943709872071895e-06
64,0.6326464952449121,0.7886148711292416,0.7958248761438188,0.7142857142857143,3.647432560387483e-06
65,0.64360346772967,0.7780456146857037,0.7916868279377619,0.7135258358662614,2.5416287127498824e-06
66,0.6366852230926943,0.7886148711292416,0.7672676330520993,0.7340425531914894,1.6308423143632044e-06
67,0.62502684977633,0.7947339143333951,0.78448843672162,0.7196048632218845,9.188159819014938e-07
68,0.6433738089172092,0.7786018913406267,0.7896401733160019,0.7150455927051672,4.0847558429400925e-07
69,0.6303449248421121,0.7915816799554979,0.7952240634532202,0.7135258358662614,1.0191821970218337e-07
70,0.6341503544672001,0.7917671055071389,0.7940879251275744,0.7150455927051672,4.035980934803283e-10
